140.92231756082037	1355.2667218148708	0.0
141.0846863349434	1355.8063946664333	0.0
141.2268372135586	1356.327146621421	0.0
141.26895147160394	1356.8499737726524	0.0
141.25143438065425	1357.3801251351833	0.0
141.20246892765863	1357.9036847064272	0.0
141.09062200423796	1358.4865704504773	0.0
140.93580633040983	1359.0259991609491	0.0
140.8637085511	1359.5650616581552	0.0
140.69679265713785	1360.1163311912678	0.0
140.58317571511725	1360.6190167395398	0.0
140.44624334055698	1361.2155743548647	0.0
140.31645208178088	1361.8012677142397	0.0
140.1547852117801	1362.5131817739457	0.0
140.01716619200306	1363.1170636136085	0.0
139.89166265312815	1363.6748028723523	0.0
139.7680054254015	1364.239744276274	0.0
139.6150971018942	1364.940183730796	0.0
139.4926758366637	1365.4847393953241	0.0
139.3759003242012	1366.0159893906675	0.0
139.22758489457192	1366.6641827551648	0.0
139.1184387766407	1367.1685772850178	0.0
139.00822454242734	1367.6643048236147	0.0
138.89476018602727	1368.1542950612493	0.0
138.75846868223744	1368.7532940809615	0.0
138.59616094263038	1369.4713116590865	0.0
138.47459417191567	1370.0526104848832	0.0
138.34028631000547	1370.6530743525364	0.0
138.20526128448546	1371.2498761103489	0.0
138.05262761883205	1371.932615371421	0.0
137.92861943889875	1372.4868145906366	0.0
137.79208379489137	1373.138670057524	0.0
137.6679230290465	1373.6894513098523	0.0
137.55001836590236	1374.2154522845522	0.0
137.40873723773984	1374.8525372454897	0.0
137.29109197470825	1375.3802472064272	0.0
137.17602544632973	1375.89623842109	0.0
137.0386353089125	1376.5028058006428	0.0
136.92662053735694	1377.0045147840865	0.0
136.81346135918284	1377.5052472045645	0.0
136.68151861062506	1378.0913067767397	0.0
136.55172734957887	1378.6695538493805	0.0
136.42083745700074	1379.2498761126772	0.0
136.29299932240974	1379.8316632229835	0.0
136.1470795228961	1380.4843731834553	0.0
136.02539067988982	1381.0302716195583	0.0
135.88620000588708	1381.6553936921991	0.0
135.76802068488905	1382.1839581434615	0.0
135.65461736387806	1382.6961651775055	0.0
135.52157598198391	1383.2927227937616	0.0
135.41174321837025	1383.7888165437616	0.0
