15.211886	1102.859617	0.000000
15.521681	1103.293821	0.000000
15.802620	1103.713133	0.000000
16.078430	1104.131834	0.000000
16.366573	1104.583983	0.000000
16.652897	1105.040770	0.000000
16.925812	1105.478758	0.000000
17.213390	1105.948851	0.000000
17.523459	1106.465330	0.000000
17.796318	1106.925169	0.000000
18.088116	1107.422728	0.000000
18.396368	1107.953367	0.000000
18.661980	1108.414549	0.000000
18.935537	1108.891966	0.000000
19.224340	1109.400511	0.000000
19.523766	1109.932371	0.000000
19.836176	1110.489012	0.000000
20.085529	1110.934935	0.000000
20.336592	1111.385374	0.000000
20.592611	1111.845945	0.000000
20.857033	1112.323485	0.000000
21.129175	1112.815794	0.000000
21.415358	1113.334715	0.000000
21.703564	1113.857176	0.000000
22.004866	1114.404905	0.000000
22.308157	1114.956907	0.000000
22.625361	1115.534910	0.000000
22.932495	1116.094969	0.000000
23.255806	1116.684813	0.000000
23.577389	1117.272093	0.000000
23.901972	1117.864988	0.000000
24.095413	1118.437132	0.000000
24.448805	1118.861693	0.000000
24.797150	1119.495970	0.000000
25.039686	1119.937620	0.000000
25.281010	1120.377195	0.000000
25.522392	1120.816527	0.000000
25.766674	1121.261473	0.000000
26.011377	1121.707152	0.000000
26.262060	1122.163328	0.000000
26.511366	1122.616697	0.000000
26.763657	1123.075682	0.000000
27.013794	1123.530394	0.000000
27.276997	1124.008665	0.000000
27.531027	1124.469969	0.000000
27.791035	1124.941771	0.000000
28.056238	1125.422606	0.000000
28.320818	1125.902708	0.000000
28.586115	1126.383665	0.000000
28.850647	1126.862791	0.000000
29.121244	1127.352781	0.000000
29.391630	1127.842405	0.000000
29.670870	1128.347899	0.000000
29.945259	1128.844359	0.000000
30.223106	1129.346922	0.000000
30.354906	1129.839964	0.000000
30.782425	1130.357664	0.000000
31.058384	1130.857298	0.000000
31.337345	1131.365110	0.000000
31.612553	1131.866575	0.000000
31.897934	1132.385374	0.000000
32.182961	1132.897093	0.000000
32.467018	1133.408201	0.000000
32.753635	1133.925535	0.000000
33.044312	1134.452635	0.000000
33.330906	1134.972532	0.000000
33.620903	1135.490110	0.000000
33.913651	1136.011839	0.000000
34.207180	1136.539915	0.000000
34.502518	1137.068358	0.000000
34.797386	1137.593992	0.000000
35.092003	1138.117796	0.000000
35.388702	1138.646483	0.000000
35.680870	1139.172239	0.000000
35.984936	1139.713133	0.000000
36.282997	1140.240721	0.000000
36.582005	1140.769529	0.000000
36.877819	1141.292845	0.000000
37.173737	1141.815794	0.000000
37.474476	1142.347654	0.000000
37.769932	1142.870482	0.000000
38.067349	1143.395140	0.000000
38.362488	1143.930174	0.000000
38.659466	1144.463865	0.000000
38.805264	1144.999632	0.000000
39.263580	1145.540281	0.000000
39.569977	1146.083006	0.000000
39.868034	1146.624266	0.000000
40.175911	1147.177733	0.000000
40.477837	1147.717283	0.000000
40.785160	1148.265379	0.000000
41.100937	1148.827025	0.000000
41.411224	1149.380125	0.000000
41.724358	1149.939573	0.000000
42.022736	1150.473265	0.000000
42.334488	1151.032103	0.000000
42.629112	1151.560057	0.000000
42.927277	1152.095091	0.000000
43.226570	1152.630613	0.000000
43.513779	1153.141722	0.000000
43.805813	1153.665037	0.000000
44.088444	1154.178099	0.000000
44.372356	1154.695555	0.000000
44.647377	1155.193846	0.000000
44.925095	1155.688475	0.000000
45.058418	1156.177000	0.000000
45.470676	1156.669066	0.000000
45.734123	1157.149412	0.000000
45.993065	1157.622068	0.000000
46.247604	1158.079588	0.000000
46.503746	1158.536009	0.000000
46.760765	1158.993773	0.000000
47.011379	1159.442381	0.000000
47.260902	1159.889158	0.000000
47.507519	1160.335203	0.000000
47.860012	1160.973265	0.000000
48.211453	1161.608519	0.000000
48.444332	1162.239622	0.000000
48.783852	1162.649656	0.000000
49.118126	1163.259764	0.000000
49.446205	1163.858519	0.000000
49.660229	1164.441160	0.000000
49.980030	1164.833372	0.000000
50.289795	1165.400877	0.000000
50.597809	1165.963011	0.000000
50.900559	1166.513304	0.000000
51.219292	1167.093748	0.000000
51.518883	1167.639525	0.000000
51.806938	1168.166136	0.000000
52.089565	1168.682371	0.000000
52.282528	1169.203001	0.000000
52.650921	1169.706419	0.000000
52.927429	1170.211058	0.000000
53.111740	1170.705687	0.000000
53.466065	1171.191527	0.000000
53.734158	1171.678221	0.000000
53.996357	1172.154173	0.000000
54.255352	1172.624144	0.000000
54.511784	1173.088865	0.000000
54.769054	1173.554808	0.000000
55.023415	1174.014525	0.000000
55.343063	1174.592039	0.000000
55.657368	1175.159666	0.000000
55.959694	1175.704832	0.000000
56.251274	1176.230467	0.000000
56.537224	1176.745482	0.000000
56.812122	1177.240599	0.000000
57.080338	1177.723753	0.000000
57.341293	1178.194212	0.000000
57.599106	1178.658690	0.000000
57.853546	1179.117308	0.000000
58.100868	1179.564818	0.000000
58.348774	1180.015745	0.000000
58.646172	1180.560789	0.000000
58.938274	1181.100706	0.000000
59.224384	1181.638060	0.000000
59.505989	1182.168455	0.000000
59.781666	1182.691404	0.000000
60.050812	1183.205443	0.000000
60.314369	1183.705320	0.000000
60.573399	1184.205076	0.000000
60.829571	1184.697752	0.000000
61.083332	1185.185179	0.000000
61.334553	1185.664915	0.000000
61.579865	1186.137083	0.000000
61.777729	1186.607786	0.000000
62.065174	1187.070067	0.000000
62.307171	1187.534178	0.000000
62.549217	1187.995726	0.000000
62.792450	1188.459471	0.000000
63.029564	1188.920775	0.000000
63.264706	1189.382933	0.000000
63.496807	1189.844236	0.000000
63.720650	1190.304442	0.000000
63.938316	1190.765135	0.000000
64.151497	1191.223875	0.000000
64.354172	1191.681517	0.000000
64.552612	1192.144774	0.000000
64.744705	1192.615599	0.000000
64.954384	1193.167601	0.000000
65.150169	1193.729246	0.000000
65.304894	1194.295775	0.000000
65.471932	1194.770628	0.000000
65.610550	1195.345091	0.000000
65.718674	1195.921995	0.000000
65.798401	1196.500975	0.000000
65.844284	1197.001341	0.000000
65.867859	1197.583006	0.000000
65.859047	1198.161619	0.000000
65.815949	1198.719725	0.000000
65.731476	1199.287352	0.000000
65.633461	1199.865355	0.000000
65.455071	1200.427855	0.000000
65.250755	1200.982664	0.000000
65.013153	1201.520994	0.000000
64.746399	1202.044432	0.000000
64.452446	1202.555174	0.000000
64.122246	1203.051024	0.000000
63.825249	1203.517943	0.000000
63.450169	1203.885740	0.000000
63.045597	1204.318113	0.000000
62.623829	1204.725096	0.000000
62.181950	1205.110716	0.000000
61.715958	1205.466063	0.000000
61.240093	1205.804197	0.000000
60.751011	1206.123777	0.000000
60.251942	1206.430174	0.000000
59.746121	1206.720335	0.000000
59.240562	1207.000609	0.000000
58.729668	1207.272459	0.000000
58.219032	1207.535765	0.000000
57.710712	1207.789671	0.000000
57.203159	1208.042479	0.000000
56.695042	1208.295286	0.000000
56.182343	1208.549803	0.000000
55.672062	1208.802977	0.000000
55.159588	1209.058836	0.000000
54.642677	1209.316160	0.000000
54.119991	1209.575560	0.000000
53.590813	1209.836302	0.000000
53.141884	1210.058104	0.000000
52.681675	1210.287108	0.000000
52.213795	1210.521605	0.000000
51.746880	1210.755858	0.000000
51.261292	1211.000486	0.000000
50.769898	1211.252318	0.000000
50.270145	1211.507444	0.000000
49.764000	1211.769896	0.000000
49.253731	1212.036253	0.000000
48.734764	1212.309813	0.000000
48.216572	1212.582884	0.000000
47.690098	1212.862791	0.000000
47.161797	1213.144163	0.000000
46.640980	1213.422972	0.000000
